comments,label
待机时间长，屏幕调到最暗，待机时间可以到9个小时。买给老婆的，女孩子用白色的小本本很合适，白色确实比黑色好看点，巧克力键盘也不错。电源适配器够小。,1
"房间设备太破,连喷头都是不好用,空调几乎感觉不到,虽然我开了最大另外就是设备维修不及时,洗澡用品感觉都是廉价货,味道很奇怪的洗头液等等...总体感觉服务还可以,设备招待所水平...",1
"买这套书是被它的题目所吸引了,孩子的爸爸因为工作忙很少陪她,所以想让她爸爸有空的时候给她读来增进他们之间的感情.结果很好.第一:有爸爸和宝宝一起分享故事中的喜悦,宝宝非常开心;第二:书的内容很丰富,教了很多生活常识,语言优美易懂;现在每晚我们一家人都会按书上介绍的做一些游戏,在快乐的游戏中让宝宝学会一些她所需要的能力.回复|查看其他用户评论(2125)|举报00还没有人对此评论进行投票。",1
操作简便，外形美观，功能实用。,1
#蒙牛酸酸乳新人盛典#嗓子哑了…各种激动…各种满足…,1
住了今晚三次了，每次都不甚满意，房间贼大，设备却陈旧，而且价格不低。这回订的套间，还竟然连个穿衣镜也没有。这么大套的房间，有大卧室一间，大客户一间，还有更衣室一间，还有个厨房（只对长期入住客户开放），竟然连个镜子没有，只有洗衣间的一个半身镜。,1
中粮董事长：蒙牛若再现质量问题市场将不会饶恕 全文: http:t.cn/zj2mwFp （分享自 @Wind资讯）,0
第一天晚上八点下单，第二天下午3点多货物送到。xp驱动装F8vr系列的就行，官网上就有下载，我用的深度的xp系统，装上去比较顺利,1
蒙牛 很好的牛奶,1
装系统麻烦，至少要告知具体方法，比如要改BIOS中的硬盘IDE选项，非专业的人是想不到的，另外刻录机在读盘的时候震动非常大，我认为对硬盘肯定有损伤。,0
买给妹妹的，结果买完她告诉我她也买了。送给其他朋友也不错啦,1
只要用上飞利浦手机的人，就很难在用别的品牌的手机，我相信有很多用过飞利浦手机的人与我有同感，我是说很难！长待机，耐用，是她最大的优点，如果你是一个追求简单的人我推荐用飞利浦手机,1
热水器很好，这次是在他们家第二次购物了。服务态度也很好，物流也很快。下次还需要的话还来这家,1
触摸板设计太差，不如三星等品牌的好操作。左右键间隔太大，对于习惯单手操作触摸板的我来说很不方便。键盘键位间距大，容易进灰尘。连系统盘都不送一张，acer未免有点小家子气了。,0
房间很干净 完全对得起3星的标准 服务态度也还可以 保安警觉性也满好 也满安静的 早餐很差 不是一般的差 除了早餐外 其他都满满意的。,1
1、机身存储空间偏小；2、摄像头成像效果严重偏暗；3、QWERTY键盘按键偏小，手感欠佳。,0
蒙牛！你真牛！,1
1 毫无疑问，这台机子最大的优点就是外形高档。镜面效果除了装饰功能外还可以作为小镜子使用，非常实用。2 电话本查找方便，只要按一下那条记录的首个字母（记录可以是英文，也可以是汉字）所对应数字键，就可以找到以那个字母开头的第一条记录。3 65536色TFT真彩屏、40和弦铃声、30W象素的摄像头、GPRS这些都算是非常主流的配置了，功能齐全。,1
外观漂亮，质量没得说！顶！,1
我上次说下载图片不能做桌面，昨天终于找到原因了。本机只允许128*160或者更小的图片，凡大于这尺寸的图片（即“横版”）其选项就没有“定义为”。,1
天府丽都喜来登饭店不错。价格比较实惠。硬件绝对够五星标准了。环境也很好。服务很到位。2007年3月入住了一次。寄存行李的人很友好位置靠近人民广场，绝对是黄金地段。 就是门口的那条路是单行线，这个要大家注意,1
虽然说是4星级，不过除了大厅感觉够气派以外，其余仅仅只能说一般~~,0
非得到了冬天才想喝牛奶蒙牛的牛奶太难喝了，一股奶粉味,0
纯粹学几个单词，又没有注音标，很不方便,0
漂亮和稳定是这款本本的最大优点.系统很好装的，手边找个GHOST的XP盘一次性装完，官网驱动很全，全部下载后上掉，一点问题没有,1
最近网申得太激情~以至于地方都没看~往蒙牛去了~刚反应过来好像没有上海的职位~我勒个去的~去大草原上挤奶么~,1
被名字吸引，被别人的评论误导，买了回来，不知道有什么好笑，就是一本分类单词集，配了写不咸不淡的插图，不知道哪来体现出可以让你更容易记忆，有种上当的感觉！！！,0
"机器装的内存是两条1G  667MHZ内存条.影响以后升级.VISTA系统开机就用了7OOM内存了.运行一些软件后,使用的内存量差不多去到1G了.",0
上次出差住的套房，以下几点感受：1，房间大；2，装修很一般；3，好像没有卫星电视节目，上了两晚上网；4，早餐极其一般，就餐环境像食堂；5，附近什么设施也没有；,0
待机时间长是这部机子最大的优点，带了手电筒功能，很实用。,1
气场，好喜欢他笑，好看，呆呆的善良，肯定什么都很棒，第一次是在蒙牛音乐榜上见到的凡凡,1
外观好看还可以看电视外出比较放便。,1
轻巧，电池强劲，键盘尺寸够大，打字不吃力，cpu性能够用，WLAN性能不错，摄像头比较垃圾,1
不适合我29岁的年纪看， 怎么就觉得那么没意思呢，高直的漫画我买了两本，一本也不喜欢，我的一个狂热热爱漫画的朋友也不喜欢。,0
一切还行，就是对通过网络预订的房间为什么就不能灵活一点，半天房都是合情合理的啊，尤其是换住连锁酒店更应该提供方便。,1
我堂堂一个新闻专业的来到卫生部天天审体检单。也算是奇葩了。不过老大说，天天让我们吃好喝好。要让我们感受到卫生部的温暖。瞬间好感动哦。不过一天喝五瓶酸奶，从光明过度到蒙牛的日子天天四个面包外加盒饭外加大盘鸡的日子有点重口味了。不过好感动啊。真么实诚的上司。,1
该酒店位置很好，本次入住2002房间，对面就是大海，很漂亮。酒店的前台服务很到位。因要搭晚上9点的船票离开威海，就把行李存放在前台，服务员很热情。赞一个！携程的性价比不是很高，300元的标间还不含早，不过有携程送的水果，还好啦，呵呵,1
真是很好，早餐也十分让我满意，有机会去那里我还会选择这个酒店,1
根本就没收到&#183;&#183;&#183;&#183;&#183;订了两本书 结果收到的只有一本  幸好是到货付款 当当难得也有出错的时候啊,0
8月份为签证，入住该旅馆，也许是首都北京吧，260元一夜，只会想住一次的，一切都是那么旧，好像260元钱不是钱似的。,0
保持了商务机稳定，4999抢的，这个价钱值，改装XP有点麻烦，开始老是出错，后来看了前面一位兄弟说的要在BIOS里把sata改成IDE，改了后，果然可以，重分区后安装顺利，目前运行稳定。前面有位兄弟说的网卡驱动丢失的情况，我也遇到，后来换了一个版本的XPSP3后就没事了（开始装的是XPSP2的）。,1
专心的用一辈子的时间，只爱一个人。这就是爱情中的极致了吧，于是《痴相公》把这样的唯美爱情，一一铺就，浓墨重彩。珍儿与之心，从最初的爱上，到经历了坎坷，抵制了诱惑，始终如一，只深爱对方。爱情中的把持与坚韧，真的太让人感动。哪怕，之心是痴的，那又怎样，他知道如何爱一个人，并且深信不疑，自己的爱可以一心人，共白首。前世的姻缘，现世的婵娟。,1
发热量没有解决，散热效果不理想。基本上CPU要保持在50度以上。其次，在促销消息中明明写着支持靓彩技术，可是系统安装完毕后根本就用不了splendid，快捷键fn+c也就不能用。内存的性能稍微差了些。,0
我们是幸运的一代人，见证了国美，苏宁的兴衰，joyo，当当的崛起，京东的反击。见证史玉柱的起落奇迹，看到了马云，淘宝，阿里的神作，看到了蒙牛牛根生的崛起，也见证了光明，伊利的开拓，珠江的固封，蓝月亮的创新，超级女生，中国好声音的创意，flacebook，twitter的崛起，人要敢梦想，敢追寻,1
"我住的158的房,觉得还可以,房间正对酒店大门口的马路,隔音还可以,不吵.卫生间也不是太少,就是设计不太合理,洗澡的龙头力道太大,水打在身上都疼.综合来说还可以.",1
我有一款贝尔B601的小灵通，使用了不到3个月，显示屏就炸了。没摔过的，外面一切完好，没有损伤的。我也不知道原因，也没去维修，我是做业务的，电话多一点，拿过去维修业务就要中断了。本人开始认为要支持民族品牌，用国产的。现在才知道太幼稚了！国产的质量太差了，售后服务也不完善。即使是保修，也是推三阻四的，这是国人的通病！我也不会去维修了。。。忠告：买通信产品还是不要买国产的号，说得天花乱坠也不要相信他，本人是不会再买的了。。。,0
外观不错，价格便宜，这个价位能带这个独立显卡很不错了。插槽也符合自己的要求,1
因为是新客房，房间设施方面就还不错，客房服务也非常好，不过酒店服务就差一点，西餐厅的餐点也不太好，早餐还行，地理位置还不错，属于市中心的位置，只是停车不方便，下次还会考虑入住。,1
